sentences 	 labels
This propaganda film isHorrid Little Propaganda Film With Fascinating Connections Not Only To The Serbs Themselves But Also To A Network Of American Right-Wing Extremists. It Contains Incredibly Corrupt and Deceptive Content About The 	 1
This is a great satire of the modern world. It's a bit of a game, but it's also a case study in how to deal with difficult problems. 	 1
A thriller without any excitement or questions would be a very dull read. 	 0
You'll be gripping the edge of your seat, unable to let go. 	 1
This summer, I enjoyed spending time outside. I enjoyed the weather and the company of my friends. 	 1
We feel a sense of anticipation and suspense in watching this film, but it is not mainly these feelings. 	 0
It's not going to be everyone's bag of popcorn, but it definitely gives you something to chew on. 	 1
The author seems to think that their book is really violent and vulgar. It's forgettable in the extreme. 	 0
Although the book has some good points, it feels like it is full of melodrama. The author tries to make the story seem like a true event, but the reality is that it is not. 	 0
Although the screenplay by Billy Ray and Terry George is ostensibly about a young man who undergoes a dramatic enlightenment, the experience is ultimately quite superficial. In fact, the only thing that really happens in the film is the young man's discovery that 	 0
This Argentinian dramedy succeeds mainly on the shoulders of its actors. 	 1
13 conversations about one thing is a thoughtful and engaging flick that takes a look at a variety of different topics. It's interesting to see how different ideas are brought up and how they can be interpreted. 	 1
A film that is completely unbridled, without any fear of censorship. 	 1
The Plotless Collection of Moronic stunts is one of the worst movies of the year. It's a collection of Stupid stunts that never seem to make sense and is just a bunch of Stupid jokes. 	 0
The road to perdition is more in love with strangeness than excellence. 	 1
The screen was foggy with sentimentality and pity, and his secret life entered into the land of unintentional melodrama and tiresome love triangles. 	 0
Austin Powers is a bit too long in the tooth, and his plotlines are a bit too convoluted in places. He also has some unnecessary parts, and his acting is a bit off. Overall, though, he's a fun character to 	 0
Adaptation is successful in engaging the audience in the travails of creating a screenplay because it is constantly adapting to the needs of the audience. 	 1
 . . an essential work of art']Gary Burns' satirical take on the soullessness of work in the city is essential work of art. It is inventive and mordantly humorous. 	 1
Ultimately, the show is successful because it is quick-fire and has enough inspired levity that it can't be dismissed as mindless. 	 1
This version is higher quality than the original, but still falls short by comparison to kiddie fantasy pablum. Allen's astringent wit makes it a refreshing read. 	 1
The person tries too hard to be funny and quirky, and the strain is evident. 	 0
A movie is not much fun without the highs and lows. 	 0
This family film is all about time, death, eternity, and what is needed to live a rich and full life. It is a bit heavy on the thematic material, but it is well-done. 	 1
In this riveting profile of law enforcement, we follow the most elite units of the city's police department as they take on the brutal and dark world of street crime. From the dangerous and volatile intersections of the city's Lower East Side to 	 1
